Date,Revenue,target,robust_z,abs_robust_z,diff_1,abs_diff_1,diff_7,abs_diff_7,promo_active,dow,month,COGS
2015-04-09,,COGS,0.501023871017811,0.501023871017811,-1461625.4300000006,1461625.4300000006,-5863971.3100000005,5863971.3100000005,1,3,4,4630574.68
2014-06-07,5291724.53,Revenue,0.49217064430486857,0.49217064430486857,835974.0700000003,835974.0700000003,-7133246.37,7133246.37,0,5,6,
2018-05-04,3081716.09,Revenue,-0.49005392141205917,0.49005392141205917,-6398489.449999999,6398489.449999999,-4834463.22,4834463.22,0,4,5,
2017-04-08,,COGS,-0.4819514307959337,0.4819514307959337,70708.06000000006,70708.06000000006,-11541872.08,11541872.08,1,5,4,3104040.68
2015-09-07,,COGS,0.4802562808910535,0.4802562808910535,-428918.75,428918.75,-5334339.76,5334339.76,1,0,9,4736445.82
2018-07-05,,COGS,-0.4781996713995602,0.4781996713995602,794883.0099999998,794883.0099999998,-5509973.1,5509973.1,1,3,7,2822619.07
2016-07-30,,COGS,0.4740235867083491,0.4740235867083491,-2974320.5,2974320.5,341487.38999999966,341487.38999999966,0,5,7,5035247.55
2014-05-06,5130961.6,Revenue,0.4713307364436498,0.4713307364436498,879847.6199999992,879847.6199999992,-12216465.67,12216465.67,0,1,5,
2018-08-05,3117800.12,Revenue,-0.46387375465395825,0.46387375465395825,-3741350.9799999995,3741350.9799999995,-3479416.8200000003,3479416.8200000003,0,6,8,
2015-10-04,3492367.73,Revenue,-0.44664686070302967,0.44664686070302967,-579381.1499999999,579381.1499999999,-6034961.949999999,6034961.949999999,0,6,10,
2017-05-06,3743378.15,Revenue,-0.44657097298467574,0.44657097298467574,-1920189.2399999998,1920189.2399999998,-10225682.93,10225682.93,0,5,5,
2018-06-06,,COGS,0.4440449414061871,0.4440449414061871,579813.9000000004,579813.9000000004,-11632158.14,11632158.14,0,2,6,4903699.53
2014-04-06,,COGS,0.4430546554552107,0.4430546554552107,138761.6900000004,138761.6900000004,-7341276.639999999,7341276.639999999,1,6,4,4416528.48
2016-09-05,4157930.98,Revenue,-0.43610711065748087,0.43610711065748087,1246537.2799999998,1246537.2799999998,-9885540.12,9885540.12,1,0,9,
2017-06-09,6070420.59,Revenue,0.4358991865638552,0.4358991865638552,-1159307.46,1159307.46,-11458432.29,11458432.29,0,4,6,
2017-07-06,3806545.74,Revenue,-0.42537204042668214,0.42537204042668214,1307604.31,1307604.31,-10769308.93,10769308.93,1,3,7,
2018-07-07,3253556.07,Revenue,-0.42194629122012606,0.42194629122012606,1216566.93,1216566.93,-6751665.199999999,6751665.199999999,1,5,7,
2020-06-02,3295138.19,Revenue,0.4199696610512214,0.4199696610512214,-4139502.68,4139502.68,-643277.9199999999,643277.9199999999,0,1,6,
2016-07-08,3773827.56,Revenue,-0.4193311638573733,0.4193311638573733,-743460.7099999995,743460.7099999995,-6399937.289999999,6399937.289999999,1,4,7,
2022-04-07,1947894.58,Revenue,-0.41205154965057705,0.41205154965057705,-986110.02,986110.02,-7285246.42,7285246.42,1,3,4,
2016-08-07,,COGS,-0.4104662371270722,0.4104662371270722,639541.6200000001,639541.6200000001,-5483707.75,5483707.75,0,6,8,3417549.23
2012-09-28,4892631.14,Revenue,0.40887629665473474,0.40887629665473474,-2664261.5200000005,2664261.5200000005,948862.9999999995,948862.9999999995,0,4,9,
2018-12-28,,COGS,0.4047842756699801,0.4047842756699801,2216823.53,2216823.53,2805421.53,2805421.53,1,4,12,4553417.55
2016-05-04,,COGS,0.4040182381890731,0.4040182381890731,-389839.78000000026,389839.78000000026,-8254151.260000001,8254151.260000001,0,2,5,4874007.55
2022-07-06,,COGS,-0.4025595517681565,0.4025595517681565,890883.9199999999,890883.9199999999,-5513902.41,5513902.41,1,2,7,1958001.67
2017-04-04,3822590.98,Revenue,-0.39938569569641597,0.39938569569641597,-8164332.699999999,8164332.699999999,-3705559.86,3705559.86,1,1,4,
2013-05-04,3225175.57,Revenue,-0.3987834438801779,0.3987834438801779,-4948374.550000001,4948374.550000001,-3195059.52,3195059.52,0,5,5,
2022-04-04,1974536.55,Revenue,-0.39300224446154997,0.39300224446154997,-4573428.57,4573428.57,-2880721.46,2880721.46,1,0,4,
2017-07-07,3910669.38,Revenue,-0.38575911960576276,0.38575911960576276,104123.63999999966,104123.63999999966,-6432791.4799999995,6432791.4799999995,1,4,7,
2017-06-10,,COGS,0.38347082352252204,0.38347082352252204,256611.58999999985,256611.58999999985,-7250484.550000001,7250484.550000001,0,5,6,5062026.02
2013-05-06,4311626.38,Revenue,0.3815826027033352,0.3815826027033352,404915.3799999999,404915.3799999999,-8849315.84,8849315.84,0,0,5,
2018-05-08,,COGS,0.37332738210795363,0.37332738210795363,304875.20999999996,304875.20999999996,-6106492.94,6106492.94,0,1,5,4782188.47
2014-09-08,3789247.34,Revenue,-0.370752506015466,0.370752506015466,531952.9499999997,531952.9499999997,-6517293.91,6517293.91,1,0,9,
2013-05-04,,COGS,-0.36665708879278386,0.36665708879278386,-3920967.8,3920967.8,-2517088.7199999997,2517088.7199999997,0,5,5,2586608.79
2021-05-06,3090364.98,Revenue,0.36195221232655606,0.36195221232655606,598613.2200000002,598613.2200000002,-6445150.07,6445150.07,0,3,5,
2014-07-07,,COGS,-0.3552949580710481,0.3552949580710481,287127.25,287127.25,-5542108.43,5542108.43,1,0,7,3237780.91
2016-04-07,5504606.21,Revenue,0.35363068754060795,0.35363068754060795,-368469.8099999996,368469.8099999996,-8726693.52,8726693.52,1,3,4,
2015-04-09,5334934.77,Revenue,0.3529206642089535,0.3529206642089535,-1588633.3100000005,1588633.3100000005,-6303652.640000001,6303652.640000001,1,3,4,
2014-04-07,,COGS,0.3442083166671254,0.3442083166671254,-140729.73000000045,140729.73000000045,-7046161.960000001,7046161.960000001,1,0,4,4275798.75
2017-04-04,,COGS,-0.34384226411087854,0.34384226411087854,-7459690.89,7459690.89,-3369671.71,3369671.71,1,1,4,3438348.87
2016-06-10,,COGS,0.34206203050899775,0.34206203050899775,-710893.1600000001,710893.1600000001,-7325250.030000001,7325250.030000001,0,4,6,4774033.93
2017-04-06,3991728.43,Revenue,-0.3370532097300119,0.3370532097300119,-637526.5399999996,637526.5399999996,-13524310.39,13524310.39,1,3,4,
2013-04-06,,COGS,0.3306360406347998,0.3306360406347998,584499.19,584499.19,-7378397.680000001,7378397.680000001,1,5,4,3221790.63
2018-07-07,,COGS,-0.32914029980940135,0.32914029980940135,1116430.51,1116430.51,-6628226.17,6628226.17,1,5,7,3156576.31
2013-05-06,,COGS,0.32635390389906704,0.32635390389906704,116122.93000000017,116122.93000000017,-7039547.360000001,7039547.360000001,0,0,5,3384442.35
2014-05-09,,COGS,-0.32350016322406544,0.32350016322406544,-2252709.53,2252709.53,-4105281.2399999998,4105281.2399999998,0,4,5,3172234.57
2022-06-04,2998952.42,Revenue,0.32003261620453616,0.32003261620453616,-3586570.0200000005,3586570.0200000005,-225023.41999999993,225023.41999999993,0,5,6,
2016-09-05,,COGS,-0.319527464738055,0.319527464738055,1073459.4700000002,1073459.4700000002,-7645066.1899999995,7645066.1899999995,1,0,9,3683805.93
2017-09-06,,COGS,-0.3189711560691419,0.3189711560691419,-226783.8700000001,226783.8700000001,-5925738.470000001,5925738.470000001,1,2,9,3470517.33
2016-06-17,5423957.08,Revenue,0.31560970002280203,0.31560970002280203,-4634464.1,4634464.1,-432733.38999999966,432733.38999999966,0,4,6,
2015-05-04,,COGS,-0.31545301760684474,0.31545301760684474,-3104974.83,3104974.83,-5770477.55,5770477.55,0,0,5,3220456.05
2017-09-29,,COGS,0.31087378867969434,0.31087378867969434,-2217249.9300000006,2217249.9300000006,944957.5299999998,944957.5299999998,1,4,9,4816175.26
2016-08-05,5608281.75,Revenue,0.30981479953650665,0.30981479953650665,-3886871.3200000003,3886871.3200000003,-4177801.74,4177801.74,0,4,8,
2016-05-06,,COGS,0.3065010026942887,0.3065010026942887,9455.509999999776,9455.509999999776,-8918829.84,8918829.84,0,4,5,4692160.58
2020-04-06,,COGS,-0.30586344943595195,0.30586344943595195,-129112.4700000002,129112.4700000002,-5738347.67,5738347.67,1,0,4,1986210.77
2014-04-06,4749333.13,Revenue,0.30501337580991444,0.30501337580991444,170721.09999999963,170721.09999999963,-8034773.97,8034773.97,1,6,4,
2018-06-08,,COGS,0.3020266600753689,0.3020266600753689,991204.25,991204.25,-10717335.27,10717335.27,0,4,6,4570207.33
2016-05-05,,COGS,0.3007529456780396,0.3007529456780396,-191302.47999999952,191302.47999999952,-9295978.87,9295978.87,0,3,5,4682705.07
2021-04-08,3026850.22,Revenue,0.2965096525622849,0.2965096525622849,-477540.7999999998,477540.7999999998,-6000225.619999999,6000225.619999999,1,3,4,
2018-04-06,,COGS,-0.2950810024759661,0.2950810024759661,705897.2200000002,705897.2200000002,-7637294.98,7637294.98,1,4,4,3290630.48
2022-04-06,2934004.6,Revenue,0.29311462513378483,0.29311462513378483,-83577.69999999972,83577.69999999972,-8709204.13,8709204.13,1,2,4,
2016-09-06,4457820.99,Revenue,-0.29096632351029106,0.29096632351029106,299890.01000000024,299890.01000000024,-9354559.31,9354559.31,1,1,9,
2017-08-08,,COGS,-0.28987044071608775,0.28987044071608775,929887.2400000002,929887.2400000002,-5289667.94,5289667.94,1,1,8,3603508.2
2014-07-08,,COGS,0.28212220372210106,0.28212220372210106,1106900.62,1106900.62,-5308276.600000001,5308276.600000001,1,1,7,4344681.53
2019-06-07,2810118.57,Revenue,-0.2718467724355198,0.2718467724355198,-603424.8300000001,603424.8300000001,-5957393.92,5957393.92,0,4,6,
2017-06-09,,COGS,0.2680086539753686,0.2680086539753686,-1065183.2800000003,1065183.2800000003,-9348839.34,9348839.34,0,4,6,4805414.43
2013-04-07,,COGS,-0.2660281416552145,0.2660281416552145,-622895.54,622895.54,-5914622.76,5914622.76,1,6,4,2598895.09
2020-04-06,2174513.69,Revenue,-0.26598693424187647,0.26598693424187647,-96035.66000000015,96035.66000000015,-6486640.66,6486640.66,1,0,4,
2017-04-06,,COGS,-0.2644892684542978,0.2644892684542978,-595223.4200000004,595223.4200000004,-12621018.92,12621018.92,1,3,4,3603945.57
2016-08-26,5680360.34,Revenue,0.2575946967320065,0.2575946967320065,-3114568.3900000006,3114568.3900000006,-865939.2300000004,865939.2300000004,0,4,8,
2018-08-07,,COGS,-0.2547561306378788,0.2547561306378788,286848.03000000026,286848.03000000026,-6574149.909999999,6574149.909999999,0,1,8,3334965.62
2014-05-06,,COGS,0.2510946740690253,0.2510946740690253,733417.4099999997,733417.4099999997,-9621603.35,9621603.35,0,1,5,4130431.51
2016-08-08,4350104.4,Revenue,-0.24674665280850822,0.24674665280850822,-77477.04999999981,77477.04999999981,-6443477.799999999,6443477.799999999,0,0,8,
2018-05-07,,COGS,0.23788982326866168,0.23788982326866168,618095.9299999997,618095.9299999997,-5602921.85,5602921.85,0,0,5,4477313.26
2014-08-07,,COGS,-0.23379996076884363,0.23379996076884363,-982476.9700000002,982476.9700000002,-6661654.34,6661654.34,0,3,8,3451434.03
2018-04-04,,COGS,-0.22927064182394594,0.22927064182394594,-4823410.720000001,4823410.720000001,-4359879.3100000005,4359879.3100000005,1,2,4,3451444.47
2018-04-06,3716970.57,Revenue,-0.22911907155360384,0.22911907155360384,801914.6299999999,801914.6299999999,-8459720.32,8459720.32,1,4,4,
2018-05-06,4852630.6,Revenue,0.22787104601941302,0.22787104601941302,-29743.950000000186,29743.950000000186,-7221761.93,7221761.93,0,6,5,
2016-04-04,4230255.21,Revenue,-0.22715024953649515,0.22715024953649515,-6346226.180000001,6346226.180000001,-1060915.4400000004,1060915.4400000004,1,0,4,
2014-04-07,4614814.59,Revenue,0.2239935155195971,0.2239935155195971,-134518.54000000004,134518.54000000004,-7697709.300000001,7697709.300000001,1,0,4,
2013-08-05,,COGS,-0.221524550188956,0.221524550188956,-4025612.55,4025612.55,-3535019.46,3535019.46,1,0,8,3064145.21
2017-09-05,,COGS,-0.21969530566933082,0.21969530566933082,1000468.8700000001,1000468.8700000001,-5857566.339999999,5857566.339999999,1,1,9,3697301.2
2015-05-04,4063632.19,Revenue,-0.21793116876719326,0.21793116876719326,-3838717.6599999997,3838717.6599999997,-7169896.450000001,7169896.450000001,0,0,5,
2021-04-06,,COGS,0.2130304794015342,0.2130304794015342,-94073.7799999998,94073.7799999998,-7479529.459999999,7479529.459999999,1,1,4,2395678.58
2018-04-04,3771895.32,Revenue,-0.21183476494644146,0.21183476494644146,-5404160.279999999,5404160.279999999,-4810392.289999999,4810392.289999999,1,2,4,
2014-06-05,4701261.04,Revenue,0.2117840508641288,0.2117840508641288,-1721729.5300000003,1721729.5300000003,-8007177.600000001,8007177.600000001,0,3,6,
2013-06-08,,COGS,-0.2105629629936821,0.2105629629936821,-89668.90999999968,89668.90999999968,-7417066.02,7417066.02,0,5,6,2897196.14
2016-08-07,4427581.45,Revenue,-0.21044728896615655,0.21044728896615655,1010454.5500000003,1010454.5500000003,-6587688.11,6587688.11,0,6,8,
2017-04-09,,COGS,0.20936813106300187,0.20936813106300187,1579826.4999999995,1579826.4999999995,-8723858.36,8723858.36,1,6,4,4683867.18
2017-07-07,,COGS,-0.206576274596256,0.206576274596256,-50473.25,50473.25,-6281639.91,6281639.91,1,4,7,3735165.73
2014-06-07,,COGS,0.20330152923912423,0.20330152923912423,670612.56,670612.56,-5839506.92,5839506.92,0,5,6,4145797.41
2019-05-06,3089088.99,Revenue,-0.20140687917753583,0.20140687917753583,628695.54,628695.54,-6545168.789999999,6545168.789999999,0,0,5,
2022-05-20,2226534.2,Revenue,-0.20095215464188673,0.20095215464188673,-3598373.9799999995,3598373.9799999995,-1252597.1799999997,1252597.1799999997,0,4,5,
2016-07-08,,COGS,-0.20062056298630507,0.20062056298630507,-754747.3900000001,754747.3900000001,-6374707.799999999,6374707.799999999,1,4,7,3763622.72
2020-06-02,,COGS,0.19992478286005944,0.19992478286005944,-3377028.36,3377028.36,-594428.1099999999,594428.1099999999,0,1,6,2630884.15
2018-06-04,,COGS,-0.19880061289259712,0.19880061289259712,-7368690.43,7368690.43,-2395476.6,2395476.6,0,0,6,3458754.81
2020-05-06,,COGS,-0.19877621261780498,0.19877621261780498,437172.7100000002,437172.7100000002,-5966335.29,5966335.29,0,2,5,2101438.95
2016-05-08,,COGS,-0.1978680732836197,0.1978680732836197,-202391.77000000002,202391.77000000002,-5628033.33,5628033.33,0,6,5,3759762.75
2015-05-05,4993358.48,Revenue,0.19749523034617655,0.19749523034617655,929726.2900000005,929726.2900000005,-9378166.53,9378166.53,0,1,5,
2016-06-06,5164395.26,Revenue,0.1958375876752104,0.1958375876752104,-117250.03000000026,117250.03000000026,-10738249.8,10738249.8,0,0,6,
2016-07-07,,COGS,0.1947289165205265,0.1947289165205265,1789254.1700000004,1789254.1700000004,-7168130.53,7168130.53,1,3,7,4518370.11
2014-08-05,4783590.74,Revenue,0.1912809922546937,0.1912809922546937,-3136941.2799999993,3136941.2799999993,-3542345.58,3542345.58,0,1,8,
2020-06-06,2258600.23,Revenue,-0.1912780429483983,0.1912780429483983,-193674.0499999998,193674.0499999998,-6312549.9399999995,6312549.9399999995,0,5,6,
2017-07-06,,COGS,-0.18631910372981744,0.18631910372981744,1317001.1400000001,1317001.1400000001,-10377912.23,10377912.23,1,3,7,3785638.98
2014-05-05,,COGS,-0.18276594290671092,0.18276594290671092,1103352.15,1103352.15,-5970022.8100000005,5970022.8100000005,0,0,5,3397014.1
2016-04-08,4323869.8,Revenue,-0.18139005818155288,0.18139005818155288,-1180736.4100000001,1180736.4100000001,-7974213.69,7974213.69,1,4,4,
2013-06-08,3646959.35,Revenue,-0.1812212597542981,0.1812212597542981,-196547.9299999997,196547.9299999997,-9515638.530000001,9515638.530000001,0,5,6,
2014-06-06,,COGS,-0.17860234548401474,0.17860234548401474,-368351.25,368351.25,-7254766.1,7254766.1,0,4,6,3475184.85
2013-09-03,,COGS,0.171665891175856,0.171665891175856,-2284844.58,2284844.58,-249194.6299999999,249194.6299999999,1,1,9,3701795.41
2015-07-07,4185006.32,Revenue,-0.16392221093526763,0.16392221093526763,1694106.75,1694106.75,-6769721.1,6769721.1,1,1,7,
2017-06-06,5342823.74,Revenue,0.15909137991590833,0.15909137991590833,-1537147.1799999997,1537147.1799999997,-10094802.5,10094802.5,0,1,6,
2018-04-07,4650087.25,Revenue,0.15589844891907972,0.15589844891907972,933116.6800000002,933116.6800000002,-6628661.699999999,6628661.699999999,1,5,4,
2015-04-04,4214414.51,Revenue,-0.1522172578974217,0.1522172578974217,-6025550.529999999,6025550.529999999,-1727582.71,1727582.71,1,5,4,
2017-08-25,,COGS,0.1516408899764,0.1516408899764,-2248727.8099999996,2248727.8099999996,191230.2100000009,191230.2100000009,1,4,8,4548124.98
2018-06-07,,COGS,-0.1426689898124433,0.1426689898124433,-1324696.4500000002,1324696.4500000002,-11982843.02,11982843.02,0,3,6,3579003.08
2018-08-08,4647118.76,Revenue,0.1411340138510511,0.1411340138510511,434148.1299999999,434148.1299999999,-9139233.15,9139233.15,0,2,8,
2013-06-07,,COGS,-0.1377172217903467,0.1377172217903467,-1645341.3200000003,1645341.3200000003,-8244496.090000001,8244496.090000001,0,4,6,2986865.05
2022-04-06,,COGS,0.13311617640735138,0.13311617640735138,-137200.74000000022,137200.74000000022,-8251014.930000001,8251014.930000001,1,2,4,2645021.55
2016-05-07,5016235.82,Revenue,0.1327052477900557,0.1327052477900557,-867950.0199999996,867950.0199999996,-7858554.74,7858554.74,0,5,5,
2016-09-06,,COGS,-0.13228843808450422,0.13228843808450422,338154.0299999998,338154.0299999998,-7015571.72,7015571.72,1,1,9,4021959.96
2013-07-27,4353958.13,Revenue,0.12995178157342377,0.12995178157342377,-2587478.58,2587478.58,196211.2799999998,196211.2799999998,0,5,7,
2018-08-08,,COGS,-0.12987882412518875,0.12987882412518875,275737.31000000006,275737.31000000006,-7274296.470000001,7274296.470000001,0,2,8,3610702.93
2014-05-09,3896896.85,Revenue,-0.1285212461889984,0.1285212461889984,-2949097.7399999998,2949097.7399999998,-5140462.780000001,5140462.780000001,0,4,5,
2015-05-08,,COGS,-0.12107783382800838,0.12107783382800838,-1501010.2700000005,1501010.2700000005,-5464676.71,5464676.71,0,4,5,3561342.38
2022-04-08,,COGS,-0.1188754702851734,0.1188754702851734,478180.18999999994,478180.18999999994,-5730232.48,5730232.48,1,4,4,2311523.71
2015-08-06,,COGS,-0.11542317769536821,0.11542317769536821,-345241.1299999999,345241.1299999999,-6105950.6899999995,6105950.6899999995,1,3,8,3656184.22
2016-04-04,,COGS,-0.11389108838179603,0.11389108838179603,-5741360.82,5741360.82,-966824.1599999997,966824.1599999997,1,0,4,3886345.44
2015-09-05,,COGS,-0.11335061008882091,0.11335061008882091,809053.8600000003,809053.8600000003,-6684229.46,6684229.46,1,5,9,3677521.7
2016-08-05,,COGS,0.11225049361101506,0.11225049361101506,-3040139.6800000006,3040139.6800000006,-3604395.2800000003,3604395.2800000003,0,4,8,4405172.77
2019-05-03,4022286.5,Revenue,0.1120165614218218,0.1120165614218218,-3786113.1799999997,3786113.1799999997,38697.62000000011,38697.62000000011,0,4,5,
2017-04-10,,COGS,0.11071354832341075,0.11071354832341075,-225448.7399999993,225448.7399999993,-6439621.319999999,6439621.319999999,1,0,4,4458418.44
2017-05-07,,COGS,-0.11038817727405074,0.11038817727405074,951470.8500000001,951470.8500000001,-6266061.659999999,6266061.659999999,0,6,5,3947883.38
2015-07-07,,COGS,0.10448051165405926,0.10448051165405926,1510364.6199999996,1510364.6199999996,-6680789.529999999,6680789.529999999,1,1,7,3947428.34
2017-04-09,5195329.1,Revenue,0.09913203689224663,0.09913203689224663,1683268.0599999996,1683268.0599999996,-9554708.55,9554708.55,1,6,4,
2014-06-06,4455750.46,Revenue,0.09782240421354414,0.09782240421354414,-245510.58000000007,245510.58000000007,-9117918.55,9117918.55,0,4,6,
2016-08-26,,COGS,0.09598667404283595,0.09598667404283595,-2489093.2800000003,2489093.2800000003,-789447.21,789447.21,0,4,8,4488665.83
2016-07-07,4517288.27,Revenue,-0.09535079154088677,0.09535079154088677,1814022.9599999995,1814022.9599999995,-7306827.0600000005,7306827.0600000005,1,3,7,
2016-04-08,,COGS,-0.09515041039654476,0.09515041039654476,-1219078.77,1219078.77,-7352527.460000001,7352527.460000001,1,4,4,3902265.35
2018-06-07,4523493.87,Revenue,0.09328416622414551,0.09328416622414551,-1715260.2000000002,1715260.2000000002,-14766450.25,14766450.25,0,3,6,
2015-06-04,,COGS,-0.08946145689384875,0.08946145689384875,-6570143.73,6570143.73,-5090060.039999999,5090060.039999999,0,3,6,3612066.24
2019-06-06,,COGS,-0.08855416000145644,0.08855416000145644,352871.9500000002,352871.9500000002,-5732612.389999999,5732612.389999999,0,3,6,2707745.48
2016-05-07,,COGS,-0.08838674810675462,0.08838674810675462,-730006.06,730006.06,-6513949.77,6513949.77,0,5,5,3962154.52
2017-06-04,,COGS,-0.08582181538591054,0.08582181538591054,-8296838.94,8296838.94,-801379.1699999999,801379.1699999999,0,6,6,4015671.63
2015-06-07,4737477.49,Revenue,0.084555290780491,0.084555290780491,232932.18000000063,232932.18000000063,-8109845.609999999,8109845.609999999,0,6,6,
2016-04-09,4537873.44,Revenue,-0.08325374813015247,0.08325374813015247,214003.6400000006,214003.6400000006,-8585614.96,8585614.96,1,5,4,
2018-04-07,,COGS,0.07863610702323036,0.07863610702323036,846634.5,846634.5,-6019345.789999999,6019345.789999999,1,5,4,4137264.98
2020-05-06,2719040.36,Revenue,0.07440415600260662,0.07440415600260662,591630.6099999999,591630.6099999999,-7301898.67,7301898.67,0,2,5,
2015-06-04,4389371.3,Revenue,-0.07180676354431284,0.07180676354431284,-8526528.52,8526528.52,-6497069.46,6497069.46,0,3,6,
2015-06-07,,COGS,-0.07087620376751236,0.07087620376751236,-46315.60999999987,46315.60999999987,-6505534.99,6505534.99,0,6,6,3636812.14
2015-05-05,,COGS,0.06840329534683445,0.06840329534683445,675347.54,675347.54,-7472404.870000001,7472404.870000001,0,1,5,3895803.59
2016-04-09,,COGS,0.06731225697164318,0.06731225697164318,306099.9099999997,306099.9099999997,-8084573.529999999,8084573.529999999,1,5,4,4208365.26
2013-06-09,,COGS,-0.06702956920398274,0.06702956920398274,173348.93999999994,173348.93999999994,-6540407.959999999,6540407.959999999,0,6,6,3070545.08
2017-05-04,5096072.55,Revenue,0.06496336682874834,0.06496336682874834,-5970015.36,5970015.36,-5814769.79,5814769.79,0,3,5,
2013-05-07,,COGS,0.05875840793246135,0.05875840793246135,-304554.5,304554.5,-5762393.800000001,5762393.800000001,0,1,5,3079887.85
2016-06-17,,COGS,0.05849368518747647,0.05849368518747647,-3969725.7399999993,3969725.7399999993,-523223.8599999994,523223.8599999994,0,4,6,4250810.07
2013-06-07,3843507.28,Revenue,-0.056454153411704656,0.056454153411704656,-1849394.8300000005,1849394.8300000005,-9965841.9,9965841.9,0,4,6,
2021-06-04,,COGS,-0.0533682886381755,0.0533682886381755,-3041997.91,3041997.91,-3463918.21,3463918.21,0,4,6,2097669.41
2015-06-06,,COGS,-0.04641360802961067,0.04641360802961067,16534.029999999795,16534.029999999795,-7987879.58,7987879.58,0,5,6,3683127.75
2015-05-08,4654167.53,Revenue,0.04528675017610681,0.04528675017610681,-1763377.5999999996,1763377.5999999996,-6808049.759999999,6808049.759999999,0,4,5,
2021-06-04,2524112.16,Revenue,-0.04454900912358927,0.04454900912358927,-3843686.87,3843686.87,-4401845.109999999,4401845.109999999,0,4,6,
2014-05-05,4251113.98,Revenue,0.04365598171816513,0.04365598171816513,1364060.7600000002,1364060.7600000002,-7563327.74,7563327.74,0,0,5,
2019-06-06,3413543.4,Revenue,-0.04040278939837366,0.04040278939837366,297359.1799999997,297359.1799999997,-7146997.15,7146997.15,0,3,6,
2015-04-04,,COGS,0.037897120561676566,0.037897120561676566,-5369646.15,5369646.15,-1460774.21,1460774.21,1,5,4,3835706.41
2018-05-06,,COGS,-0.03669269817577413,0.03669269817577413,14884.200000000186,14884.200000000186,-5898992.3100000005,5898992.3100000005,0,6,5,3859217.33
2013-04-06,3663196.56,Revenue,0.03295463469385516,0.03295463469385516,589480.1400000001,589480.1400000001,-7973797.82,7973797.82,1,5,4,
2019-05-03,,COGS,0.03290806160115885,0.03290806160115885,-2804518.9800000004,2804518.9800000004,167424.31999999983,167424.31999999983,0,4,5,3234443.01
2020-04-04,,COGS,0.03151510960584324,0.03151510960584324,-3582731.23,3582731.23,-1204828.2400000002,1204828.2400000002,1,5,4,2421613.19
2018-06-04,4373078.45,Revenue,0.03138832878716353,0.03138832878716353,-9406623.620000001,9406623.620000001,-3065494.8,3065494.8,0,0,6,
2017-07-22,5031209.52,Revenue,0.030502058028203577,0.030502058028203577,-2710928.4400000004,2710928.4400000004,116738.69999999925,116738.69999999925,1,5,7,
2022-06-04,,COGS,0.02883014790776695,0.02883014790776695,-2852872.72,2852872.72,-171272.99000000022,171272.99000000022,0,5,6,2492875.15
2014-06-05,,COGS,0.02625636549510127,0.02625636549510127,-1370584.4999999995,1370584.4999999995,-6313783.26,6313783.26,0,3,6,3843536.1
2018-08-07,4212970.63,Revenue,-0.0260589143242382,0.0260589143242382,288407.0800000001,288407.0800000001,-8283396.409999999,8283396.409999999,0,1,8,
2017-06-04,4982217.86,Revenue,0.021992431529988997,0.021992431529988997,-10326038.280000001,10326038.280000001,-1151733.33,1151733.33,0,6,6,
2016-06-06,,COGS,-0.02171471990753797,0.02171471990753797,-51232.580000000075,51232.580000000075,-8768375.18,8768375.18,0,0,6,4100125.08
2015-06-06,4504545.31,Revenue,-0.02007299572930948,0.02007299572930948,-184869.8700000001,184869.8700000001,-9881908.96,9881908.96,0,5,6,
2013-08-09,,COGS,0.01959093389829118,0.01959093389829118,-804796.5700000003,804796.5700000003,-6183287.9799999995,6183287.9799999995,1,4,8,3418548.13
2021-04-06,2627509.32,Revenue,0.018851172074630867,0.018851172074630867,-38453.34000000032,38453.34000000032,-8168396.029999999,8168396.029999999,1,1,4,
2014-08-05,,COGS,0.018790962669511285,0.018790962669511285,-2387824.8800000004,2387824.8800000004,-2808237.3299999996,2808237.3299999996,0,1,8,3865614.98
2013-06-09,3880132.51,Revenue,-0.01802526684179869,0.01802526684179869,233173.15999999968,233173.15999999968,-8199793.210000001,8199793.210000001,0,6,6,
2015-08-04,,COGS,0.01691793410761006,0.01691793410761006,-2556394.6900000004,2556394.6900000004,-1644192.25,1644192.25,1,1,8,3894709.67
2014-08-07,4368310.48,Revenue,-0.015533269914024903,0.015533269914024903,-1400061.6599999992,1400061.6599999992,-8131313.07,8131313.07,0,3,8,
2013-05-07,3763332.37,Revenue,-0.014297663441258596,0.014297663441258596,-548294.0099999998,548294.0099999998,-7427134.489999999,7427134.489999999,0,1,5,
2017-04-10,4956146.85,Revenue,0.011415294233291295,0.011415294233291295,-239182.25,239182.25,-7030776.83,7030776.83,1,0,4,
2017-05-07,4893557.72,Revenue,-0.006857121808726043,0.006857121808726043,1150179.5699999998,1150179.5699999998,-7870134.2299999995,7870134.2299999995,0,6,5,
2017-06-06,,COGS,0.00307222018113869,0.00307222018113869,-1318954.3200000003,1318954.3200000003,-8251713.380000001,8251713.380000001,0,1,6,4216558.08
2017-07-22,,COGS,0.0029469324948004786,0.0029469324948004786,-2520890.8,2520890.8,-684535.9399999995,684535.9399999995,1,5,7,4280297.37
2013-08-07,,COGS,-0.001963503180880212,0.001963503180880212,-210682.63999999966,210682.63999999966,-7469728.459999999,7469728.459999999,1,2,8,3381813.66
2017-05-04,,COGS,0.0,0.0,-4645011.260000001,4645011.260000001,-4562630.95,4562630.95,0,3,5,4205229.55
2020-04-04,2596249.84,Revenue,0.0,0.0,-4188560.04,4188560.04,-1510858.31,1510858.31,1,5,4,
